Employee ID,Departments ,Promoted,Review,Projects,Salary,Tenure,Satisfaction,avg_hrs_month,left
30029433,management,0,0.7,3,high,10,0.98,153,0
30029434,management,0,0.72,4,high,10,0.69,185,0
30029435,management,0,0.76,4,high,10,0.14,142,0
30029436,management,0,0.9,4,high,10,0.95,221,0
30029437,management,0,0.61,3,high,10,0.53,148,0
30029438,management,0,0.52,5,high,10,0.64,258,0
30029439,sales,0,0.73,4,low,3,0.51,229,0
30029440,sales,0,0.73,2,low,2,0.36,111,0
30029441,sales,0,0.97,2,low,3,0.62,271,0
30029442,sales,0,0.58,4,low,3,0.98,133,0
30029443,sales,0,0.7,4,low,3,0.53,223,0
30029444,sales,0,0.95,4,low,2,0.8,272,0
30029445,sales,0,0.77,3,medium,3,0.73,233,0
30029446,sales,0,0.8,3,medium,3,0.82,162,0
30029447,sales,0,0.75,5,medium,4,0.62,165,0
30029448,sales,0,0.48,5,medium,3,0.87,242,0
30029449,sales,0,0.65,4,medium,2,0.43,124,0
30029450,sales,0,0.6,2,medium,3,0.57,163,0
30029451,sales,0,0.77,3,medium,3,0.91,144,0
30029452,sales,0,0.59,5,medium,4,0.75,149,0
30029453,sales,0,0.8,5,medium,2,0.76,217,0
30029454,sales,0,0.49,4,medium,2,0.85,139,0
30029455,sales,0,0.67,3,medium,2,0.56,270,0
30029456,sales,0,0.84,3,medium,3,0.86,177,0
30029457,sales,0,0.43,5,high,2,0.21,175,0
30029458,sales,0,0.59,3,low,2,0.94,151,0
30029459,sales,0,0.74,3,medium,3,0.98,185,0
30029460,sales,0,0.45,3,medium,3,0.42,227,0
30029461,sales,0,0.89,4,medium,2,0.98,218,0
30029462,sales,0,0.93,5,medium,3,1,167,0
30029463,sales,0,0.52,3,low,2,0.95,183,0
30029464,sales,0,0.5,4,low,3,0.95,259,0
30029465,sales,0,0.53,3,low,2,0.68,138,0
30029466,sales,0,0.38,5,low,4,0.64,122,0
30029467,sales,0,0.62,6,low,6,0.24,225,0
30029468,sales,0,0.72,3,low,2,0.37,121,0
30029469,sales,0,0.4,4,low,3,0.67,274,0
30029470,sales,0,0.89,4,low,4,0.86,153,0
30029471,sales,0,0.38,3,low,2,0.43,119,0
30029472,sales,0,0.67,4,low,2,0.67,141,0
30029473,IT,0,0.6,4,low,3,0.92,161,0
30029474,product_mng,0,0.46,2,low,2,0.43,186,0
30029475,product_mng,0,0.8,3,low,4,0.52,252,0
30029476,product_mng,0,0.42,3,low,3,0.16,182,0
30029477,product_mng,0,0.6,4,low,2,0.49,264,0
30029478,IT,0,0.63,4,low,3,0.37,167,0
30029479,management,0,0.68,5,high,3,0.98,171,0
30029480,management,0,0.97,5,high,4,0.33,130,0
30029481,management,0,0.79,5,high,4,0.14,271,0
30029482,management,0,0.79,5,high,3,0.54,249,0
30029483,management,0,0.48,4,high,4,0.63,180,0
30029484,management,0,0.69,4,high,3,0.55,220,0
30029485,marketing,0,0.53,3,medium,4,0.84,210,0
30029486,sales,0,0.97,4,medium,2,0.51,258,0
30029487,accounting,1,0.75,3,medium,4,0.15,150,0
30029488,support,1,0.79,5,medium,3,0.97,259,0
30029489,technical,1,0.69,3,medium,3,0.67,231,0
30029490,management,1,0.67,4,medium,3,0.48,220,0
30029491,marketing,1,0.58,4,medium,3,0.69,149,0
30029492,marketing,1,0.62,3,medium,4,0.6,238,0
30029493,marketing,1,0.71,2,medium,5,0.82,209,0
30029494,sales,1,0.95,4,medium,3,0.86,149,0
30029495,sales,0,0.59,4,medium,3,0.69,264,0
30029496,sales,0,0.87,5,high,2,0.87,207,0
30029497,sales,0,0.78,3,low,6,0.17,239,0
30029498,sales,0,0.51,6,medium,5,0.94,239,0
30029499,sales,0,1,4,medium,3,0.5,258,0
30029500,sales,0,0.72,3,medium,3,0.16,203,0
30029501,sales,0,0.99,2,medium,3,0.89,258,0
30029502,IT,0,0.51,3,low,3,0.69,257,0
30029503,product_mng,0,0.51,5,low,3,0.5,134,0
30029504,product_mng,0,0.46,6,low,2,0.16,240,0
30029505,product_mng,0,0.99,2,low,5,0.75,237,0
30029506,product_mng,0,0.66,5,low,2,0.64,157,0
30029507,IT,0,0.43,4,low,3,0.78,275,0
30029508,management,0,0.74,2,high,3,0.81,228,0
30029509,management,0,0.58,3,high,2,0.55,254,0
30029510,management,0,0.53,4,high,2,0.53,257,0
30029511,management,0,0.73,3,high,2,0.69,231,0
30029512,management,0,0.53,3,high,3,0.8,217,0
30029513,management,0,0.98,3,high,6,0.77,286,0
30029514,marketing,0,0.8,4,low,3,0.84,236,0
30029515,sales,0,0.55,4,low,2,0.64,215,0
30029516,accounting,0,0.57,4,low,3,0.78,157,0
30029517,support,0,0.7,3,low,3,0.67,149,0
30029518,technical,0,0.77,3,low,2,0.81,221,0
30029519,management,0,0.82,4,low,2,0.91,238,0
30029520,marketing,0,0.89,6,medium,2,0.75,250,0
30029521,marketing,0,0.96,3,medium,4,0.78,202,0
30029522,marketing,0,0.52,4,medium,2,0.54,173,0
30029523,sales,0,0.71,5,medium,3,0.77,250,0
30029524,sales,0,0.63,4,medium,3,0.89,270,0
30029525,sales,0,0.98,3,medium,5,0.16,232,0
30029526,sales,0,0.99,4,medium,3,0.77,260,0
30029527,sales,0,0.48,5,medium,4,0.69,232,0
30029528,sales,0,0.81,4,medium,3,0.61,134,0
30029529,sales,0,0.81,4,medium,3,0.59,189,0
30029530,IT,0,0.8,4,medium,3,0.58,113,0
30029531,product_mng,0,0.67,5,medium,3,0.88,264,0
30029532,product_mng,0,0.63,5,high,2,0.51,260,0
30029533,product_mng,0,0.7,3,low,3,0.31,132,0
30029534,product_mng,0,0.52,4,medium,3,0.52,168,0
30029535,IT,0,0.46,3,medium,3,0.57,186,0
30029536,management,0,0.77,3,high,2,0.5,267,0
30029537,management,0,0.63,3,high,3,0.74,180,0
30029538,management,0,0.77,3,high,3,0.74,211,0
30029539,management,0,0.51,2,high,2,0.82,268,0
30029540,management,0,0.71,3,high,3,0.74,206,0
30029541,management,0,0.59,6,high,3,0.2,113,0
30029542,marketing,0,0.48,4,low,3,0.63,179,0
30029543,sales,0,0.8,6,low,6,0.19,157,0
30029544,accounting,0,0.62,4,low,5,0.4,127,0
30029545,support,1,0.37,2,low,5,0.71,179,0
30029546,technical,1,0.73,4,low,3,0.84,197,0
30029547,management,1,0.84,4,low,4,0.59,251,0
30029548,marketing,1,0.85,4,low,3,0.57,250,0
30029549,marketing,1,0.61,2,low,5,0.81,176,0
30029550,marketing,1,0.7,4,low,3,0.8,246,0
30029551,sales,1,0.66,3,low,3,0.49,155,0
30029552,sales,1,0.64,3,low,2,0.55,178,0
30029553,sales,1,0.4,3,low,5,0.68,213,0
30029554,sales,1,0.67,3,low,2,0.55,150,0
30029555,sales,0,0.62,3,low,2,0.59,166,0
30029556,sales,0,0.8,5,low,4,0.91,169,0
30029557,sales,0,0.9,4,low,3,0.48,208,0
30029558,sales,0,0.66,3,low,2,0.84,209,0
30029559,IT,0,0.54,4,medium,3,0.73,167,0
30029560,product_mng,0,0.59,6,medium,3,0.28,281,0
30029561,product_mng,0,0.65,3,medium,4,0.77,156,0
30029562,product_mng,0,0.65,3,medium,3,0.67,265,0
30029563,product_mng,0,0.53,3,medium,3,0.5,142,0
30029564,IT,0,0.47,3,medium,4,0.32,143,0
30029565,RandD,0,0.78,3,medium,3,0.57,134,0
30029566,RandD,0,0.8,5,medium,3,0.51,268,0
30029567,RandD,0,0.6,3,medium,2,0.61,255,0
30029568,RandD,0,0.73,4,medium,2,0.83,157,0
30029569,RandD,0,0.97,5,medium,3,0.87,151,0
30029570,RandD,0,0.63,3,medium,2,0.7,157,0
30029571,marketing,0,0.65,3,high,3,0.78,139,0
30029572,sales,0,0.53,4,low,2,0.71,196,0
30029573,accounting,0,0.99,3,medium,2,0.68,159,0
30029574,support,0,0.53,4,medium,4,0.75,224,0
30029575,technical,0,0.53,3,medium,7,0.7,215,0
30029576,management,0,0.94,5,medium,7,0.59,157,0
30029577,marketing,0,0.87,4,low,7,0.64,157,0
30029578,marketing,0,0.88,5,low,7,0.61,146,0
30029579,marketing,0,0.49,2,low,7,0.77,286,0
30029580,sales,0,0.64,3,low,3,0.51,203,0
30029581,sales,0,0.49,3,low,7,0.49,168,0
30029582,sales,0,0.75,3,low,7,0.77,170,0
30029583,sales,0,0.86,3,low,7,0.31,266,0
30029584,sales,0,0.76,3,low,3,0.54,183,0
30029585,sales,0,0.66,4,low,3,0.56,264,0
30029586,sales,0,0.77,4,low,3,0.65,205,0
30029587,sales,0,0.36,2,low,3,0.49,192,0
30029588,technical,0,0.79,3,low,3,0.82,176,0
30029589,support,0,0.52,3,low,2,0.6,183,0
30029590,support,0,0.63,3,low,6,0.64,156,0
30029591,support,0,0.68,3,low,3,0.7,150,0
30029592,support,0,0.89,4,low,8,0.65,204,0
30029593,support,0,0.78,5,low,8,0.69,131,0
30029594,support,0,0.74,5,low,8,0.93,248,0
30029595,support,0,0.52,4,low,8,0.55,168,0
30029596,support,0,0.87,4,low,8,0.75,146,0
30029597,support,0,0.43,4,low,3,0.47,246,0
30029598,support,0,0.88,5,medium,10,0.72,216,0
30029599,support,0,0.92,3,medium,10,0.59,203,0
30029600,technical,0,0.49,3,medium,10,0.98,199,0
30029601,technical,0,0.52,2,medium,8,0.39,102,0
30029602,technical,0,0.87,4,medium,8,0.93,139,0
30029603,management,0,0.97,5,medium,8,0.71,208,0
30029604,IT,0,0.54,4,medium,4,0.49,215,0
30029605,IT,0,0.93,4,medium,3,0.63,233,0
30029606,IT,0,0.64,3,medium,10,0.45,169,0
30029607,IT,0,0.64,3,medium,10,0.77,190,0
30029608,IT,0,0.63,4,medium,7,0.77,236,0
30029609,product_mng,0,0.92,4,medium,7,0.5,266,0
30029610,product_mng,0,0.42,4,high,7,0.45,156,0
30029611,product_mng,0,0.47,4,low,7,0.81,153,0
30029612,product_mng,0,0.67,3,medium,3,0.83,175,0
30029613,IT,0,0.76,6,medium,10,0.47,174,0
30029614,management,0,0.89,4,high,10,0.25,154,0
30029615,management,0,0.55,5,high,10,0.89,251,0
30029616,management,0,0.57,3,high,10,0.97,164,0
30029617,management,0,0.65,2,high,10,0.6,225,0
30029618,management,0,0.72,2,high,10,0.67,134,0
30029619,management,0,0.77,3,high,3,0.89,144,0
30029620,sales,0,0.91,5,low,3,0.6,211,0
30029621,sales,0,0.79,4,low,3,0.64,139,0
30029622,sales,0,0.66,3,low,3,0.57,268,0
30029623,sales,0,0.98,5,low,3,0.56,171,0
30029624,sales,0,0.9,4,medium,2,0.6,260,0
30029625,sales,0,0.66,6,medium,3,0.17,224,0
30029626,sales,0,0.49,4,medium,3,0.74,233,0
30029627,sales,0,0.41,3,medium,7,0.44,125,0
30029628,sales,0,0.89,4,medium,7,0.51,233,0
30029629,sales,0,0.57,3,medium,7,0.86,162,0
30029630,sales,0,0.48,4,medium,7,0.96,198,0
30029631,sales,0,0.82,4,medium,7,0.87,198,0
30029632,sales,0,0.79,3,medium,3,0.58,243,0
30029633,sales,0,0.56,4,medium,7,0.24,281,0
30029634,sales,0,0.8,4,medium,7,0.42,259,0
30029635,sales,0,0.94,4,medium,7,0.65,184,0
30029636,sales,0,0.92,6,medium,3,0.73,189,0
30029637,sales,0,0.6,4,medium,3,0.63,258,0
30029638,sales,0,0.48,4,medium,3,0.95,225,0
30029639,sales,0,0.83,5,medium,3,0.52,145,0
30029640,sales,0,0.55,3,medium,3,0.96,164,0
30029641,sales,0,0.51,4,medium,2,0.66,254,0
30029642,sales,0,0.44,4,medium,6,0.98,154,0
30029643,sales,0,0.79,5,medium,3,0.56,248,0
30029644,sales,0,0.54,3,medium,8,0.97,154,0
30029645,sales,0,0.92,3,medium,8,0.72,242,0
30029646,sales,0,0.78,4,medium,8,0.74,194,0
30029647,sales,0,0.6,5,medium,8,0.2,261,0
30029648,sales,0,0.56,3,medium,8,0.73,245,0
30029649,sales,0,0.79,3,low,3,0.76,247,0
30029650,sales,0,0.54,4,low,10,0.65,147,0
30029651,sales,0,0.5,3,low,10,0.66,139,0
30029652,sales,0,0.97,6,low,10,0.96,137,0
30029653,sales,0,0.55,4,low,8,0.57,177,0
30029654,IT,0,0.82,4,low,8,0.61,184,0
30029655,product_mng,0,0.69,3,low,8,0.57,212,0
30029656,product_mng,0,0.47,3,low,4,0.59,159,0
30029657,product_mng,0,0.68,4,low,3,0.92,178,0
30029658,product_mng,0,0.56,3,low,10,0.79,149,0
30029659,IT,0,0.66,4,low,10,0.95,223,0
30029660,management,0,0.81,6,high,7,0.24,263,0
30029661,management,0,0.52,4,high,7,0.49,161,0
30029662,management,0,0.68,3,high,7,0.49,192,0
30029663,management,0,0.51,5,high,7,0.97,215,0
30029664,management,0,0.78,4,high,3,0.55,261,0
30029665,management,0,0.56,5,high,10,0.76,222,0
30029666,marketing,0,0.99,3,low,10,0.53,223,0
30029667,sales,0,0.86,3,low,10,0.51,182,0
30029668,accounting,0,0.93,2,low,10,0.57,204,0
30029669,support,0,0.91,3,low,10,0.58,195,0
30029670,technical,0,0.98,4,low,10,0.6,146,0
30029671,management,0,0.74,4,low,4,0.65,233,0
30029672,marketing,0,0.75,2,low,3,0.91,147,0
30029673,marketing,0,0.55,3,low,5,0.65,156,0
30029674,marketing,0,0.49,3,low,2,0.18,240,0
30029675,sales,0,0.9,4,low,7,0.66,177,0
30029676,sales,0,0.8,3,medium,7,0.78,135,0
30029677,sales,0,0.65,5,medium,7,0.82,178,0
30029678,sales,0,0.64,3,medium,7,0.54,190,0
30029679,sales,0,0.84,3,medium,7,0.95,240,0
30029680,sales,0,0.85,4,medium,3,0.65,172,0
30029681,sales,0,0.55,3,medium,7,0.83,271,0
30029682,sales,0,0.6,5,medium,7,0.15,188,0
30029683,IT,0,0.59,4,medium,7,0.59,197,0
30029684,product_mng,0,0.94,5,medium,3,0.99,151,0
30029685,product_mng,0,0.72,3,medium,3,0.76,263,0
30029686,product_mng,0,0.67,2,medium,3,0.64,223,0
30029687,product_mng,0,0.75,4,medium,3,0.95,151,0
30029688,IT,0,0.66,3,high,3,0.53,191,0
30029689,management,0,0.5,2,high,2,0.59,162,0
30029690,management,0,0.86,5,high,6,0.69,195,0
30029691,management,0,0.49,4,high,3,0.5,222,0
30029692,management,0,0.96,3,high,8,0.89,179,0
30029693,management,0,0.39,3,high,8,0.56,106,0
30029694,management,0,0.68,3,high,8,0.77,214,0
30029695,marketing,0,0.75,3,high,8,0.15,259,0
30029696,sales,0,0.58,3,low,8,0.88,145,0
30029697,accounting,0,0.86,4,low,3,0.89,153,0
30029698,support,0,0.52,2,low,10,0.65,117,0
30029699,technical,0,0.99,3,low,10,0.58,207,0
30029700,management,0,0.85,3,low,10,0.56,265,0
30029701,marketing,0,0.72,5,low,8,0.25,279,0
30029702,marketing,0,0.89,4,low,8,0.87,225,0
30029703,marketing,0,0.4,3,low,8,0.62,158,0
30029704,sales,0,0.75,4,medium,4,0.72,211,0
30029705,sales,0,0.94,4,medium,3,0.49,175,0
30029706,sales,0,0.91,4,medium,10,0.57,224,0
30029707,sales,0,0.65,3,medium,10,0.63,190,0
30029708,sales,0,0.63,5,medium,7,0.91,240,0
30029709,sales,0,0.68,5,medium,7,0.7,225,0
30029710,sales,0,0.95,5,medium,7,0.66,192,0
30029711,IT,0,0.48,5,medium,7,0.77,262,0
30029712,product_mng,0,0.97,3,medium,3,0.68,250,0
30029713,product_mng,0,0.46,3,medium,10,0.34,155,0
30029714,product_mng,0,0.64,4,medium,10,0.97,238,0
30029715,product_mng,0,0.75,4,medium,10,0.57,249,0
30029716,IT,0,0.65,3,medium,10,0.66,272,0
30029717,management,0,0.67,4,high,10,0.68,162,0
30029718,management,0,0.78,4,high,10,0.49,254,0
30029719,management,0,0.66,4,high,3,0.72,184,0
30029720,management,0,0.89,4,high,10,0.77,269,0
30029721,management,0,0.73,3,high,10,0.77,201,0
30029722,management,0,0.73,4,high,10,0.59,247,0
30029723,marketing,0,0.67,6,medium,10,0.41,221,0
30029724,sales,0,0.64,5,medium,10,0.94,247,0
30029725,accounting,0,0.61,4,medium,10,0.91,135,0
30029726,support,0,0.84,3,medium,4,0.7,260,0
30029727,technical,0,0.52,3,high,3,0.51,188,0
30029728,management,0,0.7,4,low,5,0.22,159,0
30029729,marketing,0,0.65,3,medium,2,0.69,153,0
30029730,marketing,0,0.68,5,medium,7,0.2,167,0
30029731,marketing,0,0.85,3,medium,7,0.9,158,0
30029732,sales,0,0.85,3,medium,7,0.76,180,0
30029733,sales,0,0.51,3,medium,7,0.88,211,0
30029734,sales,0,0.63,4,medium,7,0.31,104,0
30029735,sales,0,0.66,6,medium,3,0.17,174,0
30029736,sales,0,0.77,3,medium,7,0.91,195,0
30029737,sales,0,0.38,5,medium,7,0.97,211,0
30029738,sales,0,0.77,5,medium,7,0.61,232,0
30029739,sales,0,0.67,5,low,3,0.74,216,0
30029740,IT,0,0.82,5,low,3,0.65,265,0
30029741,product_mng,0,0.73,5,low,3,0.87,184,0
30029742,product_mng,0,0.71,5,low,3,0.56,244,0
30029743,product_mng,0,0.69,4,low,3,0.78,202,0
30029744,product_mng,0,0.57,3,low,2,0.73,146,0
30029745,IT,0,0.78,4,low,6,0.66,161,0
30029746,RandD,0,0.81,5,high,3,0.15,280,0
30029747,RandD,0,0.69,5,low,8,0.52,208,0
30029748,RandD,0,0.66,6,high,8,0.44,134,0
30029749,RandD,0,0.7,3,high,8,0.7,162,0
30029750,RandD,0,0.52,5,low,8,0.63,209,0
30029751,RandD,0,0.59,3,low,8,0.89,265,0
30029752,marketing,0,0.85,4,high,3,0.96,173,0
30029753,sales,0,0.99,4,low,10,0.98,261,0
30029754,accounting,0,0.82,3,medium,10,0.62,204,0
30029755,support,0,0.73,3,high,10,0.62,144,0
30029756,technical,0,0.43,5,medium,8,0.69,113,0
30029757,management,0,0.91,4,medium,8,0.5,144,0
30029758,marketing,0,0.93,5,medium,8,0.71,140,0
30029759,marketing,0,0.68,3,medium,4,0.5,245,0
30029760,marketing,0,0.6,3,high,3,0.93,188,0
30029761,sales,0,0.77,5,medium,10,0.95,199,0
30029762,sales,0,0.61,6,medium,10,0.17,154,0
30029763,sales,0,0.68,4,medium,7,0.92,138,0
30029764,sales,0,0.48,3,high,7,0.64,147,0
30029765,sales,0,0.42,6,medium,7,0.27,173,0
30029766,sales,0,0.87,3,high,7,0.66,223,0
30029767,sales,0,0.69,3,low,3,0.59,200,0
30029768,sales,0,0.98,4,medium,10,0.93,189,0
30029769,technical,0,0.67,5,medium,10,0.58,133,0
30029770,support,0,0.6,3,medium,10,0.96,160,0
30029771,support,0,0.85,3,medium,10,0.69,153,0
30029772,support,0,0.38,4,low,10,0.41,142,0
30029773,support,0,0.41,3,low,10,0.36,167,0
30029774,support,0,0.78,4,low,2,0.71,227,0
30029775,support,0,0.9,4,low,4,0.94,144,0
30029776,support,0,0.76,4,low,3,0.51,140,0
30029777,support,0,0.48,4,low,3,0.83,220,0
30029778,support,0,0.62,3,low,3,0.22,180,0
30029779,support,0,0.89,4,low,4,0.66,173,0
30029780,support,0,0.58,3,low,5,0.14,179,0
30029781,technical,0,0.96,5,low,5,0.16,137,0
30029782,technical,0,0.78,3,high,3,0.81,165,0
30029783,technical,0,0.94,3,low,3,0.73,177,0
30029784,management,0,0.58,5,low,3,0.7,168,0
30029785,IT,0,0.73,3,low,4,0.62,245,0
30029786,IT,0,0.83,5,low,2,0.5,258,0
30029787,IT,0,0.88,3,high,2,0.7,159,0
30029788,IT,0,0.73,3,low,3,0.53,163,0
30029789,IT,0,0.9,3,low,2,0.87,174,0
30029790,product_mng,0,0.6,3,low,2,0.59,214,0
30029791,product_mng,0,0.67,4,high,3,0.94,191,0
30029792,product_mng,0,0.53,5,low,5,0.2,272,0
30029793,product_mng,0,0.44,3,medium,2,0.42,183,0
30029794,IT,0,0.66,4,high,2,0.43,135,0
30029795,management,0,0.76,6,high,2,0.43,154,0
30029796,management,0,0.86,5,high,3,0.77,238,0
30029797,management,0,0.98,2,high,3,0.76,235,0
30029798,management,0,0.9,3,high,4,0.82,215,0
30029799,management,0,0.66,5,high,2,0.75,234,0
30029800,management,0,0.98,4,high,3,0.63,187,0
30029801,sales,0,0.75,3,medium,3,0.51,133,0
30029802,sales,0,0.7,3,medium,5,0.23,123,0
30029803,sales,0,0.58,4,medium,3,0.77,202,0
30029804,sales,0,0.63,4,medium,3,0.54,140,0
30029805,sales,0,0.85,4,high,3,0.63,182,0
30029806,sales,0,0.45,3,low,2,0.55,179,0
30029807,sales,0,0.63,3,medium,3,0.31,150,0
30029808,sales,0,0.74,4,medium,3,0.98,151,0
30029809,sales,0,0.95,6,medium,7,0.16,117,0
30029810,sales,0,0.78,3,medium,7,0.54,156,0
30029811,sales,0,0.48,3,medium,7,0.73,211,0
30029812,sales,1,0.63,6,medium,7,0.16,286,0
30029813,sales,1,0.82,5,medium,7,0.57,233,0
30029814,sales,1,0.88,4,medium,3,0.88,222,0
30029815,sales,1,0.81,4,medium,7,0.95,258,0
30029816,sales,1,0.7,5,high,7,0.93,231,0
30029817,sales,1,0.58,3,low,7,0.91,220,0
30029818,sales,1,0.82,4,low,3,0.77,134,0
30029819,sales,0,0.94,6,low,3,0.24,141,0
30029820,sales,0,0.74,5,high,3,0.74,160,0
30029821,sales,0,0.59,4,low,3,0.53,259,0
30029822,sales,0,0.77,5,low,3,0.89,232,0
30029823,sales,0,0.77,5,low,2,0.23,272,0
30029824,sales,0,0.66,3,high,6,0.69,215,0
30029825,sales,0,0.72,4,low,3,0.52,222,0
30029826,sales,0,0.58,3,low,8,0.9,244,0
30029827,sales,0,0.63,5,low,8,0.92,224,0
30029828,sales,0,0.59,5,low,8,0.72,200,0
30029829,sales,0,0.61,4,low,8,0.92,143,0
30029830,sales,0,0.86,5,low,8,0.79,238,0
30029831,sales,0,0.89,4,low,3,0.48,145,0
30029832,sales,0,0.76,4,medium,10,0.27,108,0
30029833,sales,0,0.49,3,medium,10,0.67,247,0
30029834,sales,0,0.7,3,medium,10,0.48,213,0
30029835,IT,0,0.6,4,medium,8,0.99,209,0
30029836,product_mng,0,0.88,4,medium,8,0.49,240,0
30029837,product_mng,0,0.45,3,medium,8,0.39,100,0
30029838,product_mng,0,0.92,4,medium,4,0.99,265,0
30029839,product_mng,0,0.57,3,medium,3,0.78,209,0
30029840,IT,0,0.73,3,medium,10,0.5,154,0
30029841,management,0,0.79,5,high,10,0.61,230,0
30029842,management,1,0.6,4,high,7,0.88,208,0
30029843,management,1,0.44,2,high,7,0.44,141,0
30029844,management,1,0.78,3,high,7,0.73,262,0
30029845,management,1,0.84,4,high,7,0.58,206,0
30029846,management,1,0.98,3,high,3,0.74,166,0
30029847,marketing,1,0.48,4,medium,10,0.32,117,0
30029848,sales,0,0.83,4,medium,10,0.88,273,0
30029849,accounting,0,0.9,4,medium,10,0.81,270,0
30029850,support,0,0.92,3,low,10,0.59,138,0
30029851,technical,0,0.65,3,low,10,0.79,235,0
30029852,management,0,0.64,4,low,10,0.92,190,0
30029853,marketing,0,0.85,3,low,3,0.76,192,0
30029854,marketing,0,0.65,5,low,3,0.91,214,0
30029855,marketing,0,0.84,4,low,2,0.8,242,0
30029856,sales,0,0.72,4,low,2,0.73,233,0
30029857,sales,0,0.53,3,low,4,0.88,218,0
30029858,sales,0,0.4,5,low,4,0.65,125,0
30029859,sales,0,0.5,4,low,2,0.84,178,0
30029860,sales,0,0.5,5,low,3,0.93,272,0
30029861,sales,0,0.6,3,low,4,0.64,265,0
30029862,sales,0,0.72,4,low,3,0.66,271,0
30029863,sales,0,0.56,3,low,3,0.76,179,0
30029864,IT,0,0.72,3,low,4,0.34,118,0
30029865,product_mng,0,0.8,4,low,5,0.48,196,0
30029866,product_mng,0,0.61,4,low,2,0.79,173,0
30029867,product_mng,0,0.67,4,low,3,0.82,156,0
30029868,product_mng,0,0.71,2,low,3,0.51,180,0
30029869,IT,0,0.78,4,low,3,0.84,263,0
30029870,management,0,0.79,5,high,3,0.66,134,0
30029871,management,0,0.88,3,high,3,0.72,189,0
30029872,management,0,0.91,4,high,4,0.53,167,0
30029873,management,0,0.8,5,high,2,0.81,132,0
30029874,management,0,0.9,3,high,2,0.58,209,0
30029875,management,0,0.56,2,high,5,0.82,227,0
30029876,marketing,0,0.99,4,medium,3,0.72,239,0
30029877,sales,0,0.54,4,medium,4,0.9,172,0
30029878,accounting,0,0.91,3,medium,4,0.98,188,0
30029879,support,0,0.74,3,medium,3,0.56,265,0
30029880,technical,0,0.82,3,medium,3,0.77,153,0
30029881,management,0,0.89,4,medium,2,0.61,242,0
30029882,marketing,1,0.61,4,medium,3,0.97,262,0
30029883,marketing,1,0.55,3,high,2,0.64,246,0
30029884,marketing,1,0.97,4,low,2,0.99,211,0
30029885,sales,1,0.42,3,medium,4,0.61,145,0
30029886,sales,1,0.71,4,medium,3,0.72,256,0
30029887,sales,1,0.91,2,medium,2,0.67,245,0
30029888,sales,0,0.56,3,medium,3,0.9,151,0
30029889,sales,0,0.73,4,low,2,0.9,245,0
30029890,sales,0,0.61,4,low,3,0.63,171,0
30029891,sales,0,0.88,3,low,2,0.64,252,0
30029892,IT,0,0.65,3,low,2,0.44,175,0
30029893,product_mng,0,0.94,4,low,3,0.64,210,0
30029894,product_mng,0,0.95,2,low,2,0.65,180,0
30029895,product_mng,0,0.9,5,low,5,0.69,103,0
30029896,product_mng,0,0.51,4,low,3,0.93,110,0
30029897,IT,0,0.9,5,low,3,0.73,184,0
30029898,management,0,0.6,4,high,2,0.83,161,0
30029899,management,0,0.49,5,high,3,0.82,210,0
30029900,management,0,0.91,2,high,2,0.39,212,0
30029901,management,0,0.47,6,high,6,0.53,106,0
30029902,management,0,0.81,4,high,3,0.88,179,0
30029903,management,0,0.6,5,high,3,0.8,217,0
30029904,marketing,0,0.79,4,low,3,0.68,184,0
30029905,sales,0,0.6,3,low,2,0.66,210,0
30029906,accounting,0,0.61,4,low,2,0.61,246,0
30029907,support,0,0.55,4,low,3,0.74,262,0
30029908,technical,1,0.83,4,low,3,0.61,245,0
30029909,management,1,0.99,3,low,3,0.57,222,0
30029910,marketing,1,0.54,4,medium,4,0.68,146,0
30029911,marketing,1,0.79,4,medium,3,0.75,263,0
30029912,marketing,1,0.57,5,medium,2,0.29,134,0
30029913,sales,1,0.81,5,medium,4,0.81,250,0
30029914,sales,0,0.68,4,medium,3,0.53,173,0
30029915,sales,0,0.96,6,medium,3,0.42,173,0
30029916,sales,0,0.67,4,medium,3,0.64,252,0
30029917,sales,0,0.5,2,medium,4,0.63,230,0
30029918,sales,0,0.81,4,medium,2,0.81,212,0
30029919,sales,0,0.66,5,medium,2,0.71,187,0
30029920,sales,0,0.83,5,medium,2,0.7,241,0
